State_Name,District_Name,Crop_Year,Season,Crop,Area,Rainfall,MaxTemp,Production,Productivity
Maharashtra,NANDURBAR,1997,Kharif     ,Rice,210,1144,33.46,312,1.49
Maharashtra,NASHIK,1997,Kharif     ,Rice,44600,1547.8,31.87,59600,1.34
Maharashtra,OSMANABAD,1997,Kharif     ,Rice,13900,757.6,33.67,3900,0.28
Maharashtra,PALGHAR,1997,Kharif     ,Rice,82,1000.9,30.12,224,2.73
Maharashtra,PARBHANI,1997,Kharif     ,Rice,22300,801.5,33.09,10300,0.46
Maharashtra,PUNE,1997,Kharif     ,Rice,59400,1844.8,30.74,66000,1.11
Maharashtra,RAIGAD,1997,Kharif     ,Rice,123800,1000.9,30.12,311900,2.52
Maharashtra,RAIGAD,1997,Summer     ,Rice,82,1000.9,30.12,224,2.73
Maharashtra,RATNAGIRI,1997,Kharif     ,Rice,79200,1000.9,31.9,183200,2.31
Maharashtra,RATNAGIRI,1997,Summer     ,Rice,3,1000.9,31.9,8,2.67
Maharashtra,SANGLI,1997,Kharif     ,Rice,15700,1599.2,31.37,32400,2.06
Maharashtra,SATARA,1997,Kharif     ,Rice,41100,2318.7,31.06,64300,1.56
Maharashtra,SINDHUDURG,1997,Kharif     ,Rice,75300,1000.9,30.12,196900,2.61
Maharashtra,SINDHUDURG,1997,Summer     ,Rice,46,1000.9,30.12,82,1.78
Maharashtra,SOLAPUR,1997,Kharif     ,Rice,2100,825.7,32.62,2300,1.1
Maharashtra,THANE,1997,Kharif     ,Rice,146700,1000.9,30.12,343300,2.34
Maharashtra,THANE,1997,Summer     ,Rice,29,1000.9,30.12,86,2.97
Maharashtra,WARDHA,1997,Kharif     ,Rice,800,918.3,33.44,400,0.5
Maharashtra,WASHIM,1997,Kharif     ,Rice,19500,725.4,33.85,28400,1.46
Maharashtra,YAVATMAL,1997,Kharif     ,Rice,6700,833.7,33.31,3800,0.57
Maharashtra,AHMEDNAGAR,1998,Kharif     ,Rice,5600,776.4,32.6,7400,1.32
Maharashtra,AKOLA,1998,Kharif     ,Rice,2900,814.5,33.97,2000,0.69
Maharashtra,AMRAVATI,1998,Kharif     ,Rice,8700,885.2,34.27,6100,0.7
Maharashtra,AURANGABAD,1998,Kharif     ,Rice,1200,774,33.66,600,0.5
Maharashtra,BEED,1998,Kharif     ,Rice,3500,869.5,33.97,1400,0.4
Maharashtra,BHANDARA,1998,Kharif     ,Rice,311400,1123.5,33.73,365800,1.17
Maharashtra,BHANDARA,1998,Summer     ,Rice,13500,1123.5,33.73,21100,1.56
Maharashtra,BULDHANA,1998,Kharif     ,Rice,500,862.8,33.94,400,0.8
Maharashtra,CHANDRAPUR,1998,Kharif     ,Rice,132200,1115.8,34.08,159700,1.21
Maharashtra,CHANDRAPUR,1998,Summer     ,Rice,3000,1115.8,34.08,4700,1.57
Maharashtra,DHULE,1998,Kharif     ,Rice,26400,1190.4,33,15900,0.6
Maharashtra,GADCHIROLI,1998,Kharif     ,Rice,138300,1051.8,34.33,154100,1.11
Maharashtra,GADCHIROLI,1998,Summer     ,Rice,4800,1051.8,34.33,7100,1.48
Maharashtra,GONDIA,1998,Kharif     ,Rice,14500,555.4,34.18,9700,0.67
Maharashtra,HINGOLI,1998,Kharif     ,Rice,8900,1270.8,33.02,21300,2.39
Maharashtra,JALGAON,1998,Kharif     ,Rice,1800,729.8,34.18,1900,1.06
Maharashtra,JALNA,1998,Kharif     ,Rice,1100,871.8,34.13,400,0.36
Maharashtra,KOLHAPUR,1998,Kharif     ,Rice,106000,2213.2,29.51,289100,2.73
Maharashtra,KOLHAPUR,1998,Summer     ,Rice,300,2213.2,29.51,700,2.33
Maharashtra,LATUR,1998,Kharif     ,Rice,20300,957.5,34.21,9800,0.48
Maharashtra,NAGPUR,1998,Kharif     ,Rice,29000,1070.9,33.96,40000,1.38
Maharashtra,NAGPUR,1998,Summer     ,Rice,200,1070.9,33.96,300,1.5
Maharashtra,NANDED,1998,Kharif     ,Rice,25300,1116.2,34.06,15800,0.62
Maharashtra,NANDURBAR,1998,Kharif     ,Rice,20400,890.7,33.78,21900,1.07
Maharashtra,NASHIK,1998,Kharif     ,Rice,45600,1445.4,32.46,57200,1.25
Maharashtra,OSMANABAD,1998,Kharif     ,Rice,14800,829.5,34.26,3600,0.24
Maharashtra,PALGHAR,1998,Kharif     ,Rice,127300,1101.1,30.33,326700,2.57
Maharashtra,PARBHANI,1998,Kharif     ,Rice,22900,991.1,34.03,10300,0.45
Maharashtra,PUNE,1998,Kharif     ,Rice,60800,1603.2,31.19,73700,1.21
Maharashtra,RAIGAD,1998,Kharif     ,Rice,127300,1101.1,30.33,326700,2.57
Maharashtra,RAIGAD,1998,Summer     ,Rice,8100,1101.1,30.33,21000,2.59
Maharashtra,RATNAGIRI,1998,Kharif     ,Rice,78400,1101.1,32.51,219100,2.79
Maharashtra,RATNAGIRI,1998,Summer     ,Rice,400,1101.1,32.51,1100,2.75
Maharashtra,SANGLI,1998,Kharif     ,Rice,16300,1410.6,31.7,51500,3.16
Maharashtra,SATARA,1998,Kharif     ,Rice,41500,1975.6,31.42,100200,2.41
Maharashtra,SINDHUDURG,1998,Kharif     ,Rice,75600,1101.1,30.33,208200,2.75
Maharashtra,SINDHUDURG,1998,Summer     ,Rice,4500,1101.1,30.33,10100,2.24
Maharashtra,SOLAPUR,1998,Kharif     ,Rice,2900,829.2,33.09,3300,1.14
Maharashtra,THANE,1998,Kharif     ,Rice,139500,1101.1,30.55,266400,1.91
Maharashtra,THANE,1998,Summer     ,Rice,2600,1101.1,30.55,6400,2.46
Maharashtra,WARDHA,1998,Kharif     ,Rice,500,1059.6,34.13,500,1
Maharashtra,WASHIM,1998,Kharif     ,Rice,22500,1344,33.65,20300,0.9
Maharashtra,YAVATMAL,1998,Kharif     ,Rice,5400,1086.2,34.21,4000,0.74
Maharashtra,AHMEDNAGAR,1999,Kharif     ,Rice,5700,409.8,31.91,8000,1.4
Maharashtra,AKOLA,1999,Kharif     ,Rice,8800,1020.8,33.57,5600,0.64
Maharashtra,AMRAVATI,1999,Kharif     ,Rice,8800,1020.8,33.57,5600,0.64
Maharashtra,AURANGABAD,1999,Kharif     ,Rice,900,755.6,32.97,400,0.44
Maharashtra,BEED,1999,Kharif     ,Rice,3800,761.9,33.17,1700,0.45
Maharashtra,BHANDARA,1999,Kharif     ,Rice,141000,1203.1,33.54,218200,1.55
Maharashtra,BHANDARA,1999,Summer     ,Rice,5500,1203.1,33.54,11400,2.07
Maharashtra,BULDHANA,1999,Kharif     ,Rice,200,922.1,33.15,100,0.5
Maharashtra,CHANDRAPUR,1999,Kharif     ,Rice,140600,1036.9,33.67,211500,1.5
Maharashtra,CHANDRAPUR,1999,Summer     ,Rice,3100,1036.9,33.67,4800,1.55
Maharashtra,DHULE,1999,Kharif     ,Rice,4900,1033.6,32.55,4700,0.96
Maharashtra,GADCHIROLI,1999,Kharif     ,Rice,139400,1032,33.76,190100,1.36
Maharashtra,GADCHIROLI,1999,Summer     ,Rice,5400,1032,33.76,10200,1.89
Maharashtra,GONDIA,1999,Kharif     ,Rice,15000,1260,33.41,9000,0.6
Maharashtra,HINGOLI,1999,Kharif     ,Rice,188100,1904,34.56,292500,1.56
Maharashtra,JALGAON,1999,Kharif     ,Rice,1800,766.9,33.53,1700,0.94
Maharashtra,JALNA,1999,Kharif     ,Rice,1300,844.1,33.35,700,0.54
Maharashtra,KOLHAPUR,1999,Kharif     ,Rice,103200,2010.8,29.07,261900,2.54
Maharashtra,KOLHAPUR,1999,Summer     ,Rice,300,2010.8,29.07,700,2.33
Maharashtra,LATUR,1999,Kharif     ,Rice,19700,750.1,33.38,11700,0.59
Maharashtra,NAGPUR,1999,Kharif     ,Rice,37300,1124.7,33.69,41500,1.11
Maharashtra,NAGPUR,1999,Summer     ,Rice,400,1124.7,33.69,700,1.75
Maharashtra,NANDED,1999,Kharif     ,Rice,26100,957.8,33.18,15600,0.6
Maharashtra,NANDURBAR,1999,Kharif     ,Rice,179400,1336.8,33.3,229400,1.28
Maharashtra,NANDURBAR,1999,Summer     ,Rice,10800,1336.8,33.3,17400,1.61
Maharashtra,NASHIK,1999,Kharif     ,Rice,47800,1131,31.87,57200,1.2
Maharashtra,OSMANABAD,1999,Kharif     ,Rice,15200,655.8,33.47,8500,0.56
Maharashtra,PALGHAR,1999,Kharif     ,Rice,8100,1101.1,30.33,21000,2.59
Maharashtra,PARBHANI,1999,Kharif     ,Rice,9100,893.4,33.16,4200,0.46
Maharashtra,PUNE,1999,Kharif     ,Rice,61700,1235.7,30.55,89200,1.45
Maharashtra,RAIGAD,1999,Kharif     ,Rice,127400,965.7,31.2,307500,2.41
Maharashtra,RAIGAD,1999,Summer     ,Rice,8300,965.7,31.2,21000,2.53
Maharashtra,RATNAGIRI,1999,Kharif     ,Rice,79400,965.7,32.56,191500,2.41
Maharashtra,RATNAGIRI,1999,Summer     ,Rice,500,965.7,32.56,1300,2.6
Maharashtra,SANGLI,1999,Kharif     ,Rice,17900,1189.7,31.12,47200,2.64
Maharashtra,SATARA,1999,Kharif     ,Rice,44000,1567,30.82,71100,1.62
Maharashtra,SINDHUDURG,1999,Kharif     ,Rice,75400,965.7,31.2,172400,2.29
Maharashtra,SINDHUDURG,1999,Summer     ,Rice,4500,965.7,31.2,8900,1.98
Maharashtra,SOLAPUR,1999,Kharif     ,Rice,3200,660.9,32.38,4200,1.31
Maharashtra,THANE,1999,Kharif     ,Rice,139200,965.7,30.89,295500,2.12
Maharashtra,THANE,1999,Summer     ,Rice,2600,965.7,30.89,6500,2.5
Maharashtra,WARDHA,1999,Kharif     ,Rice,500,1113.9,33.66,300,0.6
Maharashtra,WASHIM,1999,Kharif     ,Rice,1900,1048.7,33.31,1200,0.63
Maharashtra,YAVATMAL,1999,Kharif     ,Rice,5300,1073.6,33.47,4600,0.87
Maharashtra,AHMEDNAGAR,2000,Kharif     ,Rice,5500,490.57,32.56,3800,0.69
Maharashtra,AKOLA,2000,Kharif     ,Rice,8900,604.3,34.08,4400,0.49
Maharashtra,AMRAVATI,2000,Kharif     ,Rice,8900,604.3,34.08,4400,0.49
Maharashtra,AURANGABAD,2000,Kharif     ,Rice,600,447.4,33.26,400,0.67
Maharashtra,BEED,2000,Kharif     ,Rice,3400,568,33.45,2000,0.59
Maharashtra,BHANDARA,2000,Kharif     ,Rice,138800,992.4,33.61,139700,1.01
Maharashtra,BHANDARA,2000,Summer     ,Rice,3500,992.4,33.61,7200,2.06
Maharashtra,BULDHANA,2000,Kharif     ,Rice,200,501.7,33.61,200,1
Maharashtra,CHANDRAPUR,2000,Kharif     ,Rice,144800,1079,33.79,119200,0.82
Maharashtra,CHANDRAPUR,2000,Summer     ,Rice,1500,1079,33.79,1600,1.07
Maharashtra,DHULE,2000,Kharif     ,Rice,4900,814.8,32.56,1800,0.37
Maharashtra,GADCHIROLI,2000,Kharif     ,Rice,138400,1062,33.93,107300,0.78
Maharashtra,GADCHIROLI,2000,Summer     ,Rice,2400,1062,33.93,2800,1.17
Maharashtra,GONDIA,2000,Kharif     ,Rice,181800,1027.1,33.53,156100,0.86
Maharashtra,GONDIA,2000,Summer     ,Rice,1600,1027.1,33.53,3600,2.25
Maharashtra,HINGOLI,2000,Kharif     ,Rice,14700,694.7,33.96,8900,0.61
Maharashtra,JALGAON,2000,Kharif     ,Rice,1700,486.5,33.76,2100,1.24
Maharashtra,JALNA,2000,Kharif     ,Rice,1200,774.4,33.75,700,0.58
Maharashtra,KOLHAPUR,2000,Kharif     ,Rice,106300,1871.8,29.1,232800,2.19
Maharashtra,KOLHAPUR,2000,Summer     ,Rice,400,1871.8,29.1,900,2.25
Maharashtra,LATUR,2000,Kharif     ,Rice,20800,759.4,33.54,13000,0.63
Maharashtra,NAGPUR,2000,Kharif     ,Rice,37500,871,33.84,37100,0.99
Maharashtra,NAGPUR,2000,Summer     ,Rice,200,871,33.84,300,1.5
Maharashtra,NANDED,2000,Kharif     ,Rice,26700,861.3,33.5,20100,0.75
Maharashtra,NANDURBAR,2000,Kharif     ,Rice,21000,1157.2,33.49,4900,0.23
Maharashtra,NASHIK,2000,Kharif     ,Rice,45600,957.6,32.03,39800,0.87
Maharashtra,OSMANABAD,2000,Kharif     ,Rice,17200,642,33.59,8400,0.49
Maharashtra,PALGHAR,2000,Kharif     ,Rice,127400,965.7,31.2,307500,2.41
Maharashtra,PARBHANI,2000,Kharif     ,Rice,9600,637.5,33.53,3300,0.34
Maharashtra,PUNE,2000,Kharif     ,Rice,64000,1094.1,30.69,75200,1.18
Maharashtra,RAIGAD,2000,Kharif     ,Rice,126400,701.6,32.4,274100,2.17
Maharashtra,RAIGAD,2000,Summer     ,Rice,8300,701.6,32.4,17600,2.12
Maharashtra,RATNAGIRI,2000,Kharif     ,Rice,78400,701.6,31.84,165900,2.12
Maharashtra,RATNAGIRI,2000,Summer     ,Rice,400,701.6,31.84,1200,3
Maharashtra,SANGLI,2000,Kharif     ,Rice,18600,1189.5,31.17,40400,2.17
Maharashtra,SATARA,2000,Kharif     ,Rice,43900,1502,30.91,51300,1.17
Maharashtra,SINDHUDURG,2000,Kharif     ,Rice,75400,701.6,32.4,187300,2.48
Maharashtra,SINDHUDURG,2000,Summer     ,Rice,4400,701.6,32.4,10200,2.32
Maharashtra,SOLAPUR,2000,Kharif     ,Rice,700,646.5,31.47,200,0.29
Maharashtra,SOLAPUR,2000,Kharif     ,Rice,3000,658.4,32.45,3400,1.13
Maharashtra,THANE,2000,Kharif     ,Rice,139300,701.6,31.02,170200,1.22
Maharashtra,THANE,2000,Summer     ,Rice,2400,701.6,31.02,5100,2.13
Maharashtra,WARDHA,2000,Kharif     ,Rice,600,822.9,33.94,300,0.5
Maharashtra,WASHIM,2000,Kharif     ,Rice,2000,567.9,33.9,800,0.4
Maharashtra,YAVATMAL,2000,Kharif     ,Rice,5200,821.4,33.86,4300,0.83
Maharashtra,AHMEDNAGAR,2001,Kharif     ,Rice,7300,372.78,32.37,4100,0.56
Maharashtra,AKOLA,2001,Kharif     ,Rice,10300,547.1,34.17,9700,0.94
Maharashtra,AMRAVATI,2001,Kharif     ,Rice,10300,547.1,34.17,9700,0.94
Maharashtra,AURANGABAD,2001,Kharif     ,Rice,500,440.2,33.3,300,0.6
Maharashtra,BEED,2001,Kharif     ,Rice,2400,531,33.66,1500,0.63
Maharashtra,BHANDARA,2001,Kharif     ,Rice,142400,1249.3,33.9,195500,1.37
Maharashtra,BHANDARA,2001,Summer     ,Rice,4000,1249.3,33.9,8600,2.15
Maharashtra,BULDHANA,2001,Kharif     ,Rice,200,449.4,33.67,200,1
Maharashtra,CHANDRAPUR,2001,Kharif     ,Rice,152700,1156,34.04,220500,1.44
Maharashtra,CHANDRAPUR,2001,Summer     ,Rice,500,1156,34.04,600,1.2
Maharashtra,DHULE,2001,Kharif     ,Rice,4900,823.5,32.37,5600,1.14
Maharashtra,GADCHIROLI,2001,Kharif     ,Rice,142100,1144,34.08,163800,1.15
Maharashtra,GADCHIROLI,2001,Summer     ,Rice,3000,1144,34.08,4900,1.63
Maharashtra,GONDIA,2001,Kharif     ,Rice,177800,1292.5,33.76,231400,1.3
Maharashtra,GONDIA,2001,Summer     ,Rice,3400,1292.5,33.76,6500,1.91
Maharashtra,HINGOLI,2001,Kharif     ,Rice,14500,555.4,34.18,9700,0.67
Maharashtra,JALGAON,2001,Kharif     ,Rice,1200,490,33.67,700,0.58
Maharashtra,JALNA,2001,Kharif     ,Rice,600,433.2,33.9,400,0.67
Maharashtra,KOLHAPUR,2001,Kharif     ,Rice,105900,1376,29.27,289400,2.73
Maharashtra,KOLHAPUR,2001,Summer     ,Rice,400,1376,29.27,1100,2.75
Maharashtra,LATUR,2001,Kharif     ,Rice,20700,678.6,33.84,13400,0.65
Maharashtra,NAGPUR,2001,Kharif     ,Rice,42500,1039.6,34.14,54700,1.29
Maharashtra,NAGPUR,2001,Summer     ,Rice,200,1039.6,34.14,400,2
Maharashtra,NANDED,2001,Kharif     ,Rice,23900,688.7,33.78,24400,1.02
Maharashtra,NANDURBAR,2001,Kharif     ,Rice,20000,1171.4,33.23,12300,0.62
Maharashtra,NASHIK,2001,Kharif     ,Rice,46600,981.1,31.96,56300,1.21
Maharashtra,OSMANABAD,2001,Kharif     ,Rice,15800,613.4,33.86,2400,0.15
Maharashtra,PALGHAR,2001,Kharif     ,Rice,8300,965.7,31.2,21000,2.53
Maharashtra,PARBHANI,2001,Kharif     ,Rice,9600,548.8,33.76,5300,0.55
Maharashtra,PUNE,2001,Kharif     ,Rice,59100,1045.8,30.82,86400,1.46
Maharashtra,RAIGAD,2001,Kharif     ,Rice,125400,785.1,31.8,332200,2.65
Maharashtra,RAIGAD,2001,Summer     ,Rice,8300,785.1,31.8,24600,2.96
Maharashtra,RATNAGIRI,2001,Kharif     ,Rice,78400,785.1,31.5,209200,2.67
Maharashtra,RATNAGIRI,2001,Summer     ,Rice,300,785.1,31.5,1000,3.33
Maharashtra,SANGLI,2001,Kharif     ,Rice,17700,956.7,31.36,47200,2.67
Maharashtra,SATARA,2001,Kharif     ,Rice,44600,1281.4,31.08,77200,1.73
Maharashtra,SINDHUDURG,2001,Kharif     ,Rice,74300,785.1,31.8,189400,2.55
Maharashtra,SINDHUDURG,2001,Summer     ,Rice,4300,785.1,31.8,8000,1.86
Maharashtra,SOLAPUR,2001,Kharif     ,Rice,600,612.9,32.7,800,1.33
Maharashtra,THANE,2001,Kharif     ,Rice,138600,785.1,31.56,340000,2.45
Maharashtra,THANE,2001,Summer     ,Rice,2400,785.1,31.56,5100,2.13
Maharashtra,WARDHA,2001,Kharif     ,Rice,500,864.5,34.22,300,0.6
Maharashtra,WASHIM,2001,Kharif     ,Rice,1300,453.1,34.09,1300,1
Maharashtra,YAVATMAL,2001,Kharif     ,Rice,4800,722.3,34.12,4800,1
Maharashtra,AHMEDNAGAR,2002,Kharif     ,Rice,7400,411.85,32.71,1700,0.23
Maharashtra,AKOLA,2002,Kharif     ,Rice,11000,748.1,34.16,7200,0.65
Maharashtra,AMRAVATI,2002,Kharif     ,Rice,11000,748.1,34.16,7200,0.65
Maharashtra,AURANGABAD,2002,Kharif     ,Rice,600,502.3,33.45,200,0.33
Maharashtra,BEED,2002,Kharif     ,Rice,2400,551.6,33.73,600,0.25
Maharashtra,BHANDARA,2002,Kharif     ,Rice,168600,1061.2,34.33,190500,1.13
Maharashtra,BHANDARA,2002,Summer     ,Rice,3300,1061.2,34.33,6900,2.09
Maharashtra,BULDHANA,2002,Kharif     ,Rice,100,671.5,33.64,100,1
Maharashtra,CHANDRAPUR,2002,Kharif     ,Rice,142100,947.2,34.34,108300,0.76
Maharashtra,CHANDRAPUR,2002,Summer     ,Rice,400,947.2,34.34,700,1.75
Maharashtra,DHULE,2002,Kharif     ,Rice,5200,787.5,32.71,4200,0.81
Maharashtra,GADCHIROLI,2002,Kharif     ,Rice,142600,911.4,34.09,74900,0.53
Maharashtra,GADCHIROLI,2002,Summer     ,Rice,1500,911.4,34.09,2800,1.87
Maharashtra,GONDIA,2002,Kharif     ,Rice,168400,1091.1,34.21,164200,0.98
Maharashtra,GONDIA,2002,Summer     ,Rice,4200,1091.1,34.21,9700,2.31
Maharashtra,HINGOLI,2002,Kharif     ,Rice,15900,769.1,34.06,9300,0.58
Maharashtra,JALGAON,2002,Kharif     ,Rice,900,564.4,33.84,800,0.89
Maharashtra,JALNA,2002,Kharif     ,Rice,600,583.9,33.91,100,0.17
Maharashtra,KOLHAPUR,2002,Kharif     ,Rice,105600,1636.2,29.58,233200,2.21
Maharashtra,KOLHAPUR,2002,Summer     ,Rice,500,1636.2,29.58,1500,3
Maharashtra,LATUR,2002,Kharif     ,Rice,20700,621.2,33.87,9200,0.44
Maharashtra,NAGPUR,2002,Kharif     ,Rice,42600,967.4,34.45,40200,0.94
Maharashtra,NAGPUR,2002,Summer     ,Rice,900,967.4,34.45,1900,2.11
Maharashtra,NANDED,2002,Kharif     ,Rice,24100,786.5,33.69,15300,0.63
Maharashtra,NANDURBAR,2002,Kharif     ,Rice,19800,1014,33.6,14500,0.73
Maharashtra,NASHIK,2002,Kharif     ,Rice,49100,863.2,32.3,43900,0.89
Maharashtra,OSMANABAD,2002,Kharif     ,Rice,16700,521.9,33.97,5200,0.31
Maharashtra,PALGHAR,2002,Kharif     ,Rice,126400,701.6,32.4,274100,2.17
Maharashtra,PARBHANI,2002,Kharif     ,Rice,9400,675.9,33.72,4700,0.5
Maharashtra,PUNE,2002,Kharif     ,Rice,57700,1024.9,31.12,40000,0.69
Maharashtra,RAIGAD,2002,Kharif     ,Rice,124600,711.7,31.59,256000,2.05
Maharashtra,RAIGAD,2002,Summer     ,Rice,8600,711.7,31.59,21800,2.53
Maharashtra,RATNAGIRI,2002,Kharif     ,Rice,78500,711.7,31.89,148300,1.89
Maharashtra,RATNAGIRI,2002,Summer     ,Rice,300,711.7,31.89,800,2.67
Maharashtra,SANGLI,2002,Kharif     ,Rice,18500,978.8,31.66,28400,1.54
Maharashtra,SATARA,2002,Kharif     ,Rice,45400,1316.9,31.39,71200,1.57
Maharashtra,SINDHUDURG,2002,Kharif     ,Rice,74500,711.7,31.59,163300,2.19
Maharashtra,SINDHUDURG,2002,Summer     ,Rice,4400,711.7,31.59,9000,2.05
Maharashtra,SOLAPUR,2002,Kharif     ,Rice,500,525.1,32.89,300,0.6
Maharashtra,THANE,2002,Kharif     ,Rice,138000,711.7,31.84,153800,1.11
Maharashtra,THANE,2002,Summer     ,Rice,2400,711.7,31.84,6000,2.5
Maharashtra,WARDHA,2002,Kharif     ,Rice,500,906.9,34.34,300,0.6
Maharashtra,WASHIM,2002,Kharif     ,Rice,1100,758.1,33.92,700,0.64
Maharashtra,YAVATMAL,2002,Kharif     ,Rice,3700,854.6,34.08,2400,0.65
Maharashtra,AHMEDNAGAR,2003,Kharif     ,Rice,7600,303,32.65,5900,0.78
Maharashtra,AKOLA,2003,Kharif     ,Rice,10200,681.8,34.12,6000,0.59
Maharashtra,AMRAVATI,2003,Kharif     ,Rice,10200,681.8,34.12,6000,0.59
Maharashtra,AURANGABAD,2003,Kharif     ,Rice,600,715.4,32.55,200,0.33
Maharashtra,BEED,2003,Kharif     ,Rice,2500,691,33.59,1000,0.4
Maharashtra,BHANDARA,2003,Kharif     ,Rice,170000,1355.2,33.56,264200,1.55
Maharashtra,BHANDARA,2003,Summer     ,Rice,3300,1355.2,33.56,7700,2.33
Maharashtra,BULDHANA,2003,Kharif     ,Rice,6700,833.7,33.31,3800,0.57
Maharashtra,CHANDRAPUR,2003,Kharif     ,Rice,142700,1289.6,34.52,206900,1.45
Maharashtra,CHANDRAPUR,2003,Summer     ,Rice,700,1289.6,34.52,700,1
Maharashtra,DHULE,2003,Kharif     ,Rice,5000,595.8,32.65,6900,1.38
Maharashtra,GADCHIROLI,2003,Kharif     ,Rice,144300,1060.9,33.95,175700,1.22
Maharashtra,GADCHIROLI,2003,Summer     ,Rice,1800,1418.2,33.95,3400,1.89
Maharashtra,GONDIA,2003,Kharif     ,Rice,170000,1394.4,33.12,255000,1.5
Maharashtra,GONDIA,2003,Summer     ,Rice,6600,1394.4,33.12,11900,1.8
Maharashtra,HINGOLI,2003,Kharif     ,Rice,9500,904.5,33.84,4800,0.51
Maharashtra,JALGAON,2003,Kharif     ,Rice,900,734.8,34.26,1100,1.22
Maharashtra,JALNA,2003,Kharif     ,Rice,700,721.9,33.54,300,0.43
Maharashtra,KOLHAPUR,2003,Kharif     ,Rice,106200,1656.4,29.3,246100,2.32
Maharashtra,KOLHAPUR,2003,Summer     ,Rice,700,1656.4,29.3,2200,3.14
Maharashtra,LATUR,2003,Kharif     ,Rice,20500,849.3,33.91,6700,0.33
Maharashtra,NAGPUR,2003,Kharif     ,Rice,43900,1129.9,33.56,63400,1.44
Maharashtra,NAGPUR,2003,Summer     ,Rice,1000,1129.9,33.56,1900,1.9
Maharashtra,NANDED,2003,Kharif     ,Rice,23300,931.3,34.21,13400,0.58
Maharashtra,NANDURBAR,2003,Kharif     ,Rice,22400,832.5,33.26,17700,0.79
Maharashtra,NASHIK,2003,Kharif     ,Rice,50600,912.4,31.64,66300,1.31
Maharashtra,OSMANABAD,2003,Kharif     ,Rice,18000,771,33.84,2600,0.14
Maharashtra,PALGHAR,2003,Kharif     ,Rice,8300,701.6,32.4,17600,2.12
Maharashtra,PARBHANI,2003,Kharif     ,Rice,9600,898.7,34.21,3600,0.38
Maharashtra,PUNE,2003,Kharif     ,Rice,60400,1032.7,31.2,84700,1.4
Maharashtra,RAIGAD,2003,Kharif     ,Rice,124600,740.3,32.08,353600,2.84
Maharashtra,RAIGAD,2003,Summer     ,Rice,8500,740.3,32.08,22700,2.67
Maharashtra,RATNAGIRI,2003,Kharif     ,Rice,79200,740.3,32.56,238500,3.01
Maharashtra,RATNAGIRI,2003,Summer     ,Rice,200,740.3,32.56,600,3
Maharashtra,SANGLI,2003,Kharif     ,Rice,15600,673.1,31.22,39500,2.53
Maharashtra,SATARA,2003,Kharif     ,Rice,44200,1376.2,31.1,73400,1.66
Maharashtra,SINDHUDURG,2003,Kharif     ,Rice,74700,740.3,32.08,236900,3.17
Maharashtra,SINDHUDURG,2003,Summer     ,Rice,4300,740.3,32.08,8500,1.98
Maharashtra,SOLAPUR,2003,Kharif     ,Rice,200,614.3,31.56,100,0.5
Maharashtra,THANE,2003,Kharif     ,Rice,138500,2378.3,31.08,391600,2.83
Maharashtra,THANE,2003,Summer     ,Rice,2400,2378.3,31.08,5900,2.46
Maharashtra,WARDHA,2003,Kharif     ,Rice,300,1185.6,33.56,200,0.67
Maharashtra,WASHIM,2003,Kharif     ,Rice,900,896.2,33.15,300,0.33
Maharashtra,YAVATMAL,2003,Kharif     ,Rice,3300,990.8,33.76,2000,0.61
Maharashtra,AHMEDNAGAR,2004,Kharif     ,Rice,8000,589.21,32.41,5800,0.73
Maharashtra,AKOLA,2004,Kharif     ,Rice,9600,511.6,34.6,4200,0.44
Maharashtra,AMRAVATI,2004,Kharif     ,Rice,9600,511.6,34.6,4200,0.44
Maharashtra,AURANGABAD,2004,Kharif     ,Rice,300,715.4,32.84,200,0.67
Maharashtra,BEED,2004,Kharif     ,Rice,2300,691,33.12,600,0.26
Maharashtra,BHANDARA,2004,Kharif     ,Rice,164100,1355.2,33.21,119700,0.73
Maharashtra,BHANDARA,2004,Summer     ,Rice,1800,1355.2,33.21,4400,2.44
Maharashtra,BULDHANA,2004,Kharif     ,Rice,5400,1086.2,34.21,4000,0.74
Maharashtra,CHANDRAPUR,2004,Kharif     ,Rice,142500,1289.6,34.18,107200,0.75
Maharashtra,CHANDRAPUR,2004,Summer     ,Rice,500,1289.6,34.18,1100,2.2
Maharashtra,DHULE,2004,Kharif     ,Rice,5100,595.8,32.41,5400,1.06
Maharashtra,GADCHIROLI,2004,Kharif     ,Rice,145200,1418.2,33.87,125200,0.86
Maharashtra,GADCHIROLI,2004,Summer     ,Rice,700,1418.2,33.87,1000,1.43
Maharashtra,GONDIA,2004,Kharif     ,Rice,162500,1394.4,33.56,97600,0.6
Maharashtra,GONDIA,2004,Summer     ,Rice,1300,1394.4,33.56,2800,2.15
Maharashtra,HINGOLI,2004,Kharif     ,Rice,7800,904.5,33.66,1800,0.23
Maharashtra,JALGAON,2004,Kharif     ,Rice,400,734.8,33.45,400,1
Maharashtra,JALNA,2004,Kharif     ,Rice,500,721.9,33.81,200,0.4
Maharashtra,KOLHAPUR,2004,Kharif     ,Rice,110500,1656.4,28.9,279100,2.53
Maharashtra,KOLHAPUR,2004,Summer     ,Rice,600,1656.4,28.9,2200,3.67
Maharashtra,LATUR,2004,Kharif     ,Rice,19900,849.3,33.26,6200,0.31
